party,seats,sq_cabinet,sq_pm,election_year,base,miw_new,banzhaf,shapley,splus,country,cabinet_id,party_id,cabinet_name,caretaker,cabinet_party,prime_minister,left_rightx,left_righty,cabinet_seats,total_cabinet_size,party_count,cab_count,party_name,party_name_english,country_id,election_id,seats_share,election_date,start_date,post_election,enpp,mingov,bicameral,largest_parl,largest_cab,lag_largest_parl,lag_largest_cab,seats_total,miw_proportion,cabinet_proportion,seats_proportion,W,A,B,B_star,C,D,E,country_dummy1,country_dummy2,country_dummy3,country_dummy4,country_dummy5,country_dummy6,country_dummy7,country_dummy8,country_dummy9,country_dummy10,country_dummy11,country_dummy12,country_dummy13,coalition_total
SGP,2,0,0,2010,2,2,.0085227266,.007539683,.012167831,NLD,804,1251,Rutte,0,0,0,8.447222200000001,9.199999999999999,0,12,10,2,Staatkundig Gereformeerde Partij,Political Reformed Party,8,530,1.3333334,6/9/2010,10/14/2010,1,6.7446041,1,1,0,0,0,0,150,.013333334,0,.013333334,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
KD,26,0,0,1991,26,1,.07692308,.076190479,.071747825,SWE,779,282,Bildt,0,1,0,7.0141667,,3,21,7,5,Kristdemokraterna,Christian Democrats,35,472,7.4498568,9/15/1991,10/3/1991,1,4.1926613,1,0,0,0,0,0,349,.090909094,.15000001,.074498564,175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308
V,56,0,0,2001,56,9,.29661018,.31666666,.31731221,DNK,482,1605,Rasmussen F I,0,1,1,7.2685714,6.7,12,18,9,2,Venstre,Liberal Party of Denmark,21,632,31.284916,11/20/2001,11/27/2001,1,4.6754708,1,0,1,1,0,0,175,.27272728,.66666669,.31999999,88,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72
LN,117,0,0,1994,117,116,.17945133,.19095527,.1911817,ITA,672,1436,Berlusconi I,0,1,0,7.6605556,,3,27,21,5,Lega Nord,North League,26,146,18.571428,3/27/1994,5/11/1994,1,7.6707511,0,1,1,1,0,0,630,.18530351,.125,.18571429,316,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,358
PS,21,1,0,1995,21,21,.14162348,.14249639,.14097874,BEL,95,1378,Dehaene II,0,1,0,3.1588889,2.5,6,20,11,4,Parti Socialiste,Francophone Socialist Party,64,332,14,5/21/1995,6/23/1995,1,8.0299788,0,1,0,0,0,0,150,.14,.30000001,.14,76,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,82
RV,9,1,0,2001,9,2,.042372882,.035714287,.04604242,DNK,482,211,Rasmussen F I,0,0,0,4.9697778,4.8,0,18,9,2,Det Radikale Venstre,Danish Social-Liberal Party,21,632,5.0279331,11/20/2001,11/27/2001,1,4.6754708,1,0,0,0,0,0,175,.060606062,0,.051428571,88,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
OVP,79,1,1,2002,79,2,.5,.5,.48670134,AUT,889,1013,Schuessel II,1,1,1,6.3666666,5.8,6,11,4,2,sterreichische Volkspartei,Austrian People's Party,59,365,43.169399,11/24/2002,11/24/2002,1,2.8832545,0,1,1,1,0,1,183,.40000001,.60000002,.431694,92,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,97
C,18,0,0,1998,18,1,.054545455,.052380953,.037457682,SWE,503,1461,Persson II,0,0,0,5.7886666,5.9,0,22,7,1,Centerpartiet,Centre Party,35,33,5.1575933,9/21/1998,10/7/1998,1,4.293757,1,0,0,0,0,0,349,.06666667,0,.051575933,175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
MP,19,0,0,2006,19,1,.037037037,.03809524,.047425497,SWE,475,1154,Reinfeldt I,0,0,0,3.3733334,,0,22,7,4,Miljæpartiet de Græna,Greens,35,629,5.4441261,9/17/2006,10/6/2006,1,4.1492419,0,0,0,0,0,0,349,.043478262,0,.054441262,175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
SP,11,0,0,1997,11,3,.052083332,.040476192,.037137359,NOR,45,702,Bondevik I,0,1,0,5.3055556,5.8,6,19,8,3,Senterpartiet,Centre Party,9,669,6.6666665,9/16/1997,10/17/1997,1,4.3608842,1,0,0,0,0,0,165,.085714288,.31578946,.06666667,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42
FP,33,0,0,1991,33,1,.07692308,.076190479,.086179718,SWE,779,892,Bildt,0,1,0,6.1551111,5.5,4,21,7,5,Folkpartiet,Liberals,35,472,9.4555874,9/15/1991,10/3/1991,1,4.1926613,1,0,0,0,0,0,349,.090909094,.2,.094555877,175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308
CDA,44,1,1,2003,44,18,.30516431,.31111112,.31688133,NLD,124,235,Balkenende II,0,1,1,5.8017777,5.7,7,16,9,3,Christen Democratisch Appl,Christian Democrats,8,335,29.333334,1/22/2003,5/27/2003,1,4.7448335,0,1,1,1,1,1,150,.2647059,.4375,.29333332,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78
PBPA,2, ,,2011,2,0,0,0,.0035027449,IRL,904,1804,Kenny I,0,0,0,,,0,15,7,2,People Before Profit Alliance,People Before Profit Alliance,37,698,1.2048193,2/25/2011,3/9/2011,1,3.4557312,0,1,0,0,0,0,166,0,0,.012048192,84,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
NONE,13,0,0,2002,13,1,.027027028,.047619049,.039371062,IRL,179,30,Ahern II,0,0,0,,,0,16,8,2,no party affiliation,no party affiliation,37,408,7.8313255,5/15/2002,6/6/2002,1,3.3368855,0,1,0,0,0,0,166,.090909094,0,.078313254,84,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
LSAP,18,1,0,1989,18,7,.28155339,.27619049,.27475324,LUX,418,701,Santer II,0,1,0,3.9473684,,8,17,7,2,Ltzebuerger Sozialistesch Arbechterpartei _ Parti Ouvrier Socialiste Luxembourgeois _ Luxemburger Sozialistische Arbeiterpartei,Luxembourg Socialist Workers' Party,7,526,30,6/18/1989,7/14/1989,0,3.7735848,0,0,0,0,0,0,60,.23333333,.47058824,.30000001,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40
V,10,1,0,2005,10,1,.054545455,.052380953,.046454877,NOR,693,647,Stoltenberg II,0,0,0,4.7,4,0,19,7,3,Venstre,Liberal Party of Norway,9,3,5.9171596,9/12/2005,10/17/2005,1,4.5617313,0,0,0,0,0,0,169,.06666667,0,.059171598,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
RV,10,0,0,1988,10,2,.052631579,.047619049,.052252274,DNK,57,211,Schluter IV,0,1,0,4.9697778,4.8,5,21,9,3,Det Radikale Venstre,Danish Social-Liberal Party,21,387,5.5865922,5/10/1988,6/3/1988,1,5.544385,1,0,0,0,0,0,175,.057142857,.23809524,.057142857,88,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67
KD,7,0,0,2007,7,1,.019230768,.023809524,.027567362,FIN,277,1463,Vanhanen II,0,0,0,7.2257778,6.8,0,20,9,4,Suomen Kristillisdemokraatit _ Kristdemokraterna i Finland,Finnish Christian Union,67,314,3.5,3/18/2007,4/19/2007,1,5.1308365,0,0,0,0,0,0,199,.052631579,0,.035175879,100,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
FDP,61,0,0,2005,61,1,.14285715,.13333334,.13336334,DEU,85,543,Merkel I,0,0,0,5.8064444,5.1,0,17,6,3,Freie Demokratische Partei,Free Democratic Party,54,118,9.9348536,9/18/2005,11/22/2005,1,4.0520649,0,1,0,0,0,0,614,.14285715,0,.099348538,308,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PS,26,1,0,2010,26,26,.17906684,.18221501,.18368886,BEL,675,1378,Leterme III,1,1,0,3.1588889,2.5,3,15,12,0,Parti Socialiste,Francophone Socialist Party,64,486,17.333334,6/13/2010,6/13/2010,1,8.4206591,1,1,0,1,0,0,150,.17333333,.25,.17333333,76,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,70
SSDP,56,1,1,1987,56,9,.31753555,.32539684,.31930447,FIN,614,395,Holkeri I,0,1,0,3.4931111,3,7,15,10,4,Suomen Sosialidemokraattinen Puolue _ Finlands Socialdemokratiska Parti,Social Democratic Party of Finland,67,527,28,3/16/1987,4/30/1987,1,4.9480457,0,0,1,1,1,1,199,.27272728,.46666667,.28140703,100,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,130
GREENS,1,0,0,1992,1,1,.0095238099,.0071428572,.0078330263,IRL,748,1573,Reynolds II,0,0,0,2.4211111,,0,16,7,2,Green Party-Comhaontas Glas,Green Party,37,359,.60240966,11/25/1992,1/12/1993,0,3.4969542,0,1,0,0,0,0,164,.06666667,0,.0060975607,83,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
FG,45,1,1,1992,45,3,.21904762,.22380953,.22112836,IRL,748,1393,Reynolds II,0,0,0,6.4893333,6.8,0,16,7,2,Fine Gael,Fine Gael (Familiy of the Irish),37,359,27.108435,11/25/1992,1/12/1993,0,3.4969542,0,1,0,0,0,0,164,.2,0,.27439025,83,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
ENH,4,0,0,2001,4,1,.02542373,.02142857,.020234762,DNK,482,306,Rasmussen F I,0,0,0,1,,0,18,9,2,Enhedslisten / De Rd-Grnne,Red-Green Alliance,21,632,2.2346368,11/20/2001,11/27/2001,1,4.6754708,1,0,0,0,0,0,175,.030303031,0,.022857143,88,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PD,10,0,0,1992,10,2,.085714288,.073809527,.087315075,IRL,748,651,Reynolds II,0,0,0,7.9902778,,0,16,7,2,An Pairti Daonlathach,Progressive Democrats,37,359,6.0240965,11/25/1992,1/12/1993,0,3.4969542,0,1,0,0,0,0,164,.13333334,0,.060975611,83,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
PVV,24,0,0,2010,24,24,.15814394,.15992063,.15933573,NLD,804,1501,Rutte,0,0,0,8.800000000000001,,0,12,10,2,Partij voor de Vrijheid,Party for Freedom,8,530,16,6/9/2010,10/14/2010,1,6.7446041,1,1,0,0,0,0,150,.16,0,.16,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
VVD,38,1,0,1998,38,24,.24942791,.26031747,.26270807,NLD,749,1409,Kok II,0,1,0,7.2037778,7.4,6,15,9,3,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,8,372,25.333334,5/6/1998,8/3/1998,1,4.8138638,0,1,0,0,0,0,150,.22222222,.40000001,.25333333,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97
SD,63,1,1,1998,63,24,.43171805,.42539683,.42541984,DNK,630,1629,Rasmussen N IV,0,1,1,3.8689841,3.8,16,20,11,2,Socialdemokraterne,Social Democrats,21,389,35.19553,3/11/1998,3/11/1998,1,4.9195457,1,0,1,1,1,1,175,.32876712,.80000001,.36000001,88,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70
DF,25,0,0,2007,25,4,.15517241,.14761905,.13720056,DNK,788,1418,Rasmussen F III,0,0,0,8.4590475,,0,19,9,2,Dansk Folkeparti,Danish Peoples Party,21,174,13.96648,11/13/2007,11/23/2007,1,5.5655723,1,0,0,0,0,0,170,.15384616,0,.14705883,86,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
KD,19,1,0,2010,19,3,.056451611,.050000001,.055117704,SWE,854,282,Reinfeldt II,0,1,0,7.0141667,,1,12,8,4,Kristdemokraterna,Christian Democrats,35,512,5.4441261,9/19/2010,10/5/2010,1,4.5371952,1,0,0,0,0,0,349,.05882353,.083333336,.054441262,175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,173
SF,1,0,0,1997,1,1,.012195122,.011904762,.013375408,IRL,126,433,Ahern I,0,0,0,2.031579,,0,16,9,2,Sinn F_in,Sinn Fein,37,316,.60240966,6/6/1997,6/26/1997,1,2.9926152,1,1,0,0,0,0,165,.034482758,0,.0060606059,83,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
GRUENE,10,0,0,1990,10,0,0,0,.049170084,AUT,524,1429,Vranitzky III,0,0,0,2.4916667,,0,16,4,2,Die Grªnen _ Die grªne Alternative,The Greens -- The Green Alternative,59,325,5.4644809,10/7/1990,12/17/1990,1,2.9930289,0,1,0,0,0,0,183,0,0,.054644808,92,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
PSD,81,0,0,1999,81,1,.027777778,.033333331,.054766189,PRT,5,1273,Guterres II,0,0,0,6.1769444,,0,23,6,1,Partido Social Democrata,Social Democratic Party,63,352,35.217392,10/10/1999,10/25/1999,1,2.6131198,1,0,0,0,0,0,230,.1,0,.35217392,116,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
ADR,5,0,0,2004,5,0,0,0,.047515247,LUX,12,1582,Juncker III,0,0,0,6.3157895,,0,25,5,2,Alternativ Demokratesch Reformpartei _ Parti r_formiste d'alternative d_mocratique _ Alternative Demokratische Reformpartei,Alternative Democratic Reform Party,7,383,8.333333,6/13/2004,7/31/2004,1,3.8054969,0,0,0,0,0,0,60,0,0,.083333336,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
DP,15,0,0,1999,15,2,.23076923,.23333333,.25308135,LUX,196,967,Juncker II,0,1,0,7.3684211,,7,19,6,2,Demokratesch Partei _ Parti D_mocratique _ Demokratische Partei,Democratic Party,7,299,25,6/13/1999,8/7/1999,0,4.3373494,0,0,0,0,0,0,60,.22222222,.36842105,.25,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34
FF,82,1,1,1987,82,5,.83783782,.71428573,.78536028,IRL,77,280,Haughey III,0,1,1,5.9926667,6.3,16,16,7,1,Fianna F_il,Fianna Fail (Soldiers of Destiny),37,43,48.795181,2/17/1987,3/10/1987,1,2.8921075,1,1,1,1,1,0,165,.45454547,1,.4969697,83,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,82
SJ,22,1,1,2003,22,1,.33333334,.33333334,.35203147,ISL,130,1342,Oddsson IV,0,1,1,6.9444444,,7,12,5,2,Sj_lfst__isflokkurinn,Independence Party,56,178,34.920635,5/10/2003,5/23/2003,1,3.7128158,0,0,1,1,1,1,63,.33333334,.58333331,.34920636,32,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34
FF,4,0,0,2003,4,0,0,0,.029997,ISL,130,506,Oddsson IV,0,0,0,5.5980863,,0,12,5,2,Frj_lslyndi flokkurinn,Liberal Party,56,178,6.3492064,5/10/2003,5/23/2003,1,3.7128158,0,0,0,0,0,0,63,0,0,.063492067,32,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
FF,81,1,1,2002,81,5,.83783782,.71428573,.77021253,IRL,179,280,Ahern II,0,1,1,5.9926667,6.3,14,16,8,2,Fianna F_il,Fianna Fail (Soldiers of Destiny),37,408,48.795181,5/15/2002,6/6/2002,1,3.3368855,0,1,1,1,1,1,166,.45454547,.875,.48795182,84,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,89
F,15,0,0,1995,15,2,.125,.13333334,.15931907,ISL,158,1455,Oddsson II,0,1,0,3.8888889,,5,11,6,2,Frams_knarflokkurinn,Progressive Party,56,82,23.809525,4/8/1995,4/13/1995,1,3.9492538,0,0,0,0,0,0,63,.15384616,.45454547,.23809524,32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40
SF,4,0,0,2007,4,1,.023255814,.01904762,.044448413,IRL,864,433,Ahern III,0,0,0,2.031579,,0,15,7,3,Sinn F_in,Sinn Fein,37,190,2.4096386,5/24/2007,6/14/2007,1,3.0063276,0,1,0,0,0,0,169,.05882353,0,.023668639,85,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
LIF,10,0,0,1995,10,0,0,0,.020511283,AUT,323,955,Vranitzky V,0,0,0,4.8805555,,0,15,5,2,Liberales Forum,Liberal Forum,59,162,5.4644809,12/17/1995,3/12/1996,1,3.4858956,0,1,0,0,0,0,183,0,0,.054644808,92,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
PEV,2,0,0,1995,2,0,0,0,.022274438,PRT,265,1535,Guterres I,0,0,0,2.1710526,,0,21,5,1,Partido Ecologista _ Os Verdes,Ecology Party -- Greens,63,216,.86956519,10/1/1995,10/28/1995,1,2.5572851,1,0,0,0,0,0,230,0,0,.0086956518,116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
SPD,298,0,0,1998,298,2,.5,.5,.53277671,DEU,107,558,Schroeder I,0,1,1,3.5988889,3.3,12,17,6,2,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,54,679,44.544094,9/27/1998,10/27/1998,1,3.3013034,0,1,1,1,1,0,669,.40000001,.75,.44544095,335,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,345
F,13,1,1,1987,13,4,.16666667,.16666667,.1931702,ISL,279,1455,Palsson,0,1,0,3.8888889,,4,11,7,3,Frams_knarflokkurinn,Progressive Party,56,673,20.63492,4/25/1987,7/8/1987,1,5.3418574,0,0,0,0,0,0,63,.19047619,.36363637,.20634921,32,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,41
SJ,26,1,1,1991,26,2,.5,.5,.53754622,ISL,640,1342,Oddsson I,0,1,1,6.9444444,,6,11,5,2,Sj_lfst__isflokkurinn,Independence Party,56,274,41.26984,4/20/1991,4/30/1991,1,3.7764034,0,0,1,1,1,0,63,.40000001,.54545456,.41269842,32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36
SAM,18,0,0,2007,18,1,.16666667,.16666667,.19467886,ISL,558,1006,Haarde II,0,1,0,4.2982458,,6,12,5,2,Samfylkingin,Social Democratic Alliance,56,265,28.571428,5/12/2007,5/24/2007,1,3.6246576,0,0,0,0,0,0,63,.2,.5,.2857143,32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43
SK,5,0,0,1991,5,0,0,0,.040779255,ISL,640,147,Oddsson I,0,0,0,2.2222222,,0,11,5,2,Samt_k um kvennalista,Womens Alliance,56,274,7.9365077,4/20/1991,4/30/1991,1,3.7764034,0,0,0,0,0,0,63,0,0,.079365082,32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SPD,251,1,1,2002,251,1,.33333334,.33333334,.3574276,DEU,529,558,Schroeder II,0,1,1,3.5988889,3.3,11,14,6,2,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,54,385,41.625206,9/22/2002,10/22/2002,1,3.376034,0,1,1,1,1,1,603,.33333334,.78571427,.41625208,302,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,306
FR,41,0,0,2009,41,2,.15384616,.16666667,.19191319,NOR,551,351,Stoltenberg III,0,0,0,9.244444400000001,9.4,0,21,7,3,Fremskrittspartiet,Progress Party,9,285,24.260355,9/24/2009,10/20/2009,1,4.0667806,0,0,0,0,0,0,169,.18181819,0,.24260356,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
SAP,131,1,1,1998,131,5,.41818181,.41904762,.45643079,SWE,503,904,Persson II,0,1,1,3.3653333,2.9,22,22,7,1,Socialdemokraterna,Social Democrats,35,33,37.535816,9/21/1998,10/7/1998,1,4.293757,1,0,1,1,1,1,349,.33333334,1,.37535816,175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131
H,30,0,0,2009,30,2,.15384616,.16666667,.19188653,NOR,551,1435,Stoltenberg III,0,0,0,7.7388889,7.7,0,21,7,3,Hèyre,Conservative Party,9,285,17.75148,9/24/2009,10/20/2009,1,4.0667806,0,0,0,0,0,0,169,.18181819,0,.17751479,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
FDP,47,0,0,2002,47,0,0,0,.072347768,DEU,529,543,Schroeder II,0,0,0,5.8064444,5.1,0,14,6,2,Freie Demokratische Partei,Free Democratic Party,54,385,7.7943616,9/22/2002,10/22/2002,1,3.376034,0,1,0,0,0,0,603,0,0,.077943616,302,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
SPO,80,1,1,1986,80,1,.33333334,.33333334,.34945673,AUT,873,973,Vranitzky II,0,1,1,3.6593333,3,7,17,4,2,Sozialdemokratische Partei sterreichs,Social Democratic Party of Austria,59,235,43.715847,11/23/1986,1/21/1987,1,2.633404,0,1,1,1,1,1,183,.33333334,.41176471,.43715847,92,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157
PDS,36,0,0,1998,36,0,0,0,.055216145,DEU,107,791,Schroeder I,0,0,0,1.1830556,,0,17,6,2,Partei des Demokratischen Sozialismus,Party for Democratic Socialism,54,679,5.381166,9/27/1998,10/27/1998,1,3.3013034,0,1,0,0,0,0,669,0,0,.053811658,335,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
SAM,17,0,0,1999,17,1,.16666667,.16666667,.1983335,ISL,177,1006,Oddsson III,0,0,0,4.2982458,,0,12,5,2,Samfylkingin,Social Democratic Alliance,56,592,26.984127,5/8/1999,5/28/1999,1,3.454308,0,0,0,0,0,0,63,.2,0,.26984128,32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
GRUE,68,0,0,2009,68,0,0,0,.036313035,DEU,472,772,Merkel II,0,0,0,2.8744444,2.8,0,17,6,3,BÎÙndnis 90 / Die GrÎÙnen,Alliance 90 / Greens,54,93,10.932476,9/27/2009,10/28/2009,0,4.8344789,0,1,0,0,0,0,622,0,0,.10932476,312,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
DP,12,0,0,1994,12,2,.23076923,.23333333,.25599608,LUX,222,967,Santer III,0,0,0,7.3684211,,0,15,5,2,Demokratesch Partei _ Parti D_mocratique _ Demokratische Partei,Democratic Party,7,306,20,6/12/1994,7/13/1994,1,3.8961039,0,0,0,0,0,0,60,.22222222,0,.2,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
PDS,30,0,0,1994,30,0,0,0,.019401394,DEU,778,791,Kohl V,0,0,0,1.1830556,,0,18,6,3,Partei des Demokratischen Sozialismus,Party for Democratic Socialism,54,595,4.4642859,10/16/1994,11/17/1994,1,3.4458909,0,1,0,0,0,0,672,0,0,.044642858,337,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
SJ,16,0,0,2009,16,2,.23076923,.23333333,.25072992,ISL,651,1342,Sigurdardottir II,0,0,0,6.9444444,,0,10,5,2,Sj_lfst__isflokkurinn,Independence Party,56,36,25.396826,4/25/2009,4/25/2009,1,4.1822972,0,0,0,0,1,0,63,.22222222,0,.25396827,32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
FP,44,0,0,1988,44,1,.050000001,.06666667,.087142952,SWE,220,892,Carlsson II,0,0,0,6.1551111,5.5,0,15,6,0,Folkpartiet,Liberals,35,428,12.60745,9/18/1988,9/18/1988,1,3.665062,1,0,0,0,0,0,349,.11111111,0,.12607449,175,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
SV,17,0,0,1989,17,1,.07692308,.06666667,.084469646,NOR,94,81,Syse,0,0,0,1.4611111,1.2,0,19,7,3,Sosialistisk Venstreparti,Socialist Left Party,9,571,10.30303,9/11/1989,10/16/1989,1,4.2347178,1,0,0,0,0,0,165,.090909094,0,.1030303,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
C,42,0,0,1988,42,1,.050000001,.06666667,.087142952,SWE,220,1461,Carlsson II,0,0,0,5.7886666,5.9,0,15,6,0,Centerpartiet,Centre Party,35,428,12.034384,9/18/1988,9/18/1988,1,3.665062,1,0,0,0,0,0,349,.11111111,0,.12034384,175,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
PS,112,0,0,1995,112,2,.5,.5,.603333,PRT,265,725,Guterres I,0,1,1,4.0527778,,21,21,5,1,Partido Socialista,Socialist Party,63,216,48.695652,10/1/1995,10/28/1995,1,2.5572851,1,0,1,1,0,0,230,.40000001,1,.48695651,116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,112
FF,4,0,0,2007,4,0,0,0,.038327836,ISL,558,506,Haarde II,0,0,0,5.5980863,,0,12,5,2,Frj_lslyndi flokkurinn,Liberal Party,56,265,6.3492064,5/12/2007,5/24/2007,1,3.6246576,0,0,0,0,0,0,63,0,0,.063492067,32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SPO,80,1,1,1990,80,1,.33333334,.33333334,.38257009,AUT,524,973,Vranitzky III,0,1,1,3.6593333,3,7,16,4,2,Sozialdemokratische Partei sterreichs,Social Democratic Party of Austria,59,325,43.715847,10/7/1990,12/17/1990,1,2.9930289,0,1,1,1,1,1,183,.33333334,.46666667,.43715847,92,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,140
F,12,1,0,1999,12,1,.16666667,.16666667,.19832517,ISL,177,1455,Oddsson III,0,1,0,3.8888889,,6,12,5,2,Frams_knarflokkurinn,Progressive Party,56,592,19.047619,5/8/1999,5/28/1999,1,3.454308,0,0,0,0,0,0,63,.2,.5,.19047619,32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38
SPD,252,0,0,1994,252,1,.16666667,.16666667,.18413492,DEU,778,558,Kohl V,0,0,0,3.5988889,3.3,0,18,6,3,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,54,595,37.5,10/16/1994,11/17/1994,1,3.4458909,0,1,1,0,0,0,672,.2,0,.375,337,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
V,30,0,0,2002,30,1,.043478262,.03809524,.063928127,SWE,641,882,Persson III,0,0,0,1.5791111,1.2,0,25,7,1,Vçnsterpartiet (kommunisterna),Left Party (Communists),35,156,8.5959883,9/15/2002,10/21/2002,1,4.2252402,1,0,0,0,0,0,349,.06666667,0,.085959889,175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
AB,9,0,0,1995,9,2,.125,.13333334,.15210812,ISL,158,1360,Oddsson II,0,0,0,2.2222222,,0,11,6,2,Al___ubandalagi_,People's Alliance,56,82,14.285714,4/8/1995,4/13/1995,1,3.9492538,0,0,0,0,0,0,63,.15384616,0,.14285715,32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
PCP,15,0,0,1999,15,1,.027777778,.033333331,.054766189,PRT,5,514,Guterres II,0,0,0,2.9222222,,0,23,6,1,Partido Comunista Portugus,Portuguese Communist Party,63,352,6.521739,10/10/1999,10/25/1999,1,2.6131198,1,0,0,0,0,0,230,.1,0,.065217391,116,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
